# 账号表：username|password|personId|roleKey|avatar
# 字段以 | 分隔，一行一条记录；# 开头为注释行。
admin|admin123|SK001|ADMIN|
25144108|123456|25144108|STUDENT|
25144109|123456|25144109|STUDENT|
25144110|123456|25144110|STUDENT|
25144111|123456|25144111|STUDENT|
25144112|123456|25144112|STUDENT|
25144113|123456|25144113|STUDENT|
25144114|123456|25144114|STUDENT|
25144115|123456|25144115|STUDENT|
25144116|123456|25144116|STUDENT|
25144117|123456|25144117|STUDENT|
25144118|123456|25144118|STUDENT|
25144119|123456|25144119|STUDENT|
25144120|123456|25144120|STUDENT|
25144121|123456|25144121|STUDENT|
25144122|123456|25144122|STUDENT|
25144123|123456|25144123|STUDENT|
25144124|123456|25144124|STUDENT|
25144125|123456|25144125|STUDENT|
25144126|123456|25144126|STUDENT|
25144127|123456|25144127|STUDENT|
25144128|123456|25144128|STUDENT|
25144129|123456|25144129|STUDENT|
25144130|123456|25144130|STUDENT|
25144131|123456|25144131|STUDENT|
25144132|123456|25144132|STUDENT|
25144133|123456|25144133|STUDENT|
25144134|123456|25144134|STUDENT|
25144135|123456|25144135|STUDENT|
25144136|123456|25144136|STUDENT|
25144137|123456|25144137|STUDENT|
25144138|123456|25144138|STUDENT|
25144139|123456|25144139|STUDENT|
25144140|123456|25144140|STUDENT|
25144201|123456|25144201|STUDENT|
25144202|123456|25144202|STUDENT|
25144203|123456|25144203|STUDENT|
25144204|123456|25144204|STUDENT|
25144205|123456|25144205|STUDENT|
25144206|123456|25144206|STUDENT|
25144207|123456|25144207|STUDENT|
25144208|123456|25144208|STUDENT|
25144209|123456|25144209|STUDENT|
25144210|123456|25144210|STUDENT|
25144211|123456|25144211|STUDENT|
25144212|123456|25144212|STUDENT|
25144213|123456|25144213|STUDENT|
25144214|123456|25144214|STUDENT|
25144215|123456|25144215|STUDENT|
25144216|123456|25144216|STUDENT|
25144217|123456|25144217|STUDENT|
25144218|123456|25144218|STUDENT|
25144219|123456|25144219|STUDENT|
25144220|123456|25144220|STUDENT|
25144221|123456|25144221|STUDENT|
25144222|123456|25144222|STUDENT|
25144223|123456|25144223|STUDENT|
25144224|123456|25144224|STUDENT|
25144225|123456|25144225|STUDENT|
25144226|123456|25144226|STUDENT|
25144227|123456|25144227|STUDENT|
25144228|123456|25144228|STUDENT|
25144229|123456|25144229|STUDENT|
25144230|123456|25144230|STUDENT|
25144231|123456|25144231|STUDENT|
25144232|123456|25144232|STUDENT|
25144233|123456|25144233|STUDENT|
25144234|123456|25144234|STUDENT|
25144235|123456|25144235|STUDENT|
25144236|123456|25144236|STUDENT|
25144237|123456|25144237|STUDENT|
25144238|123456|25144238|STUDENT|
25144239|123456|25144239|STUDENT|
25144240|123456|25144240|STUDENT|
25144301|123456|25144301|STUDENT|
25144302|123456|25144302|STUDENT|
25144303|123456|25144303|STUDENT|
25144304|123456|25144304|STUDENT|
25144305|123456|25144305|STUDENT|
25144306|123456|25144306|STUDENT|
25144307|123456|25144307|STUDENT|
25144308|123456|25144308|STUDENT|
25144309|123456|25144309|STUDENT|
25144310|123456|25144310|STUDENT|
25144311|123456|25144311|STUDENT|
25144312|123456|25144312|STUDENT|
25144313|123456|25144313|STUDENT|
25144314|123456|25144314|STUDENT|
25144315|123456|25144315|STUDENT|
25144316|123456|25144316|STUDENT|
25144317|123456|25144317|STUDENT|
25144318|123456|25144318|STUDENT|
25144319|123456|25144319|STUDENT|
25144320|123456|25144320|STUDENT|
25144321|123456|25144321|STUDENT|
25144322|123456|25144322|STUDENT|
25144323|123456|25144323|STUDENT|
25144324|123456|25144324|STUDENT|
25144325|123456|25144325|STUDENT|
25144326|123456|25144326|STUDENT|
25144327|123456|25144327|STUDENT|
25144328|123456|25144328|STUDENT|
25144329|123456|25144329|STUDENT|
25144330|123456|25144330|STUDENT|
25144331|123456|25144331|STUDENT|
25144332|123456|25144332|STUDENT|
25144333|123456|25144333|STUDENT|
25144334|123456|25144334|STUDENT|
25144335|123456|25144335|STUDENT|
25144336|123456|25144336|STUDENT|
25144337|123456|25144337|STUDENT|
25144338|123456|25144338|STUDENT|
25144339|123456|25144339|STUDENT|
25144340|123456|25144340|STUDENT|
25144401|123456|25144401|STUDENT|
25144402|123456|25144402|STUDENT|
25144403|123456|25144403|STUDENT|
25144404|123456|25144404|STUDENT|
25144405|123456|25144405|STUDENT|
25144406|123456|25144406|STUDENT|
25144407|123456|25144407|STUDENT|
25144408|123456|25144408|STUDENT|
25144409|123456|25144409|STUDENT|
25144410|123456|25144410|STUDENT|
25144411|123456|25144411|STUDENT|
25144412|123456|25144412|STUDENT|
25144413|123456|25144413|STUDENT|
25144414|123456|25144414|STUDENT|
25144415|123456|25144415|STUDENT|
25144416|123456|25144416|STUDENT|
25144417|123456|25144417|STUDENT|
25144418|123456|25144418|STUDENT|
25144419|123456|25144419|STUDENT|
25144420|123456|25144420|STUDENT|
25144421|123456|25144421|STUDENT|
25144422|123456|25144422|STUDENT|
25144423|123456|25144423|STUDENT|
25144424|123456|25144424|STUDENT|
25144425|123456|25144425|STUDENT|
25144426|123456|25144426|STUDENT|
25144427|123456|25144427|STUDENT|
25144428|123456|25144428|STUDENT|
25144429|123456|25144429|STUDENT|
25144430|123456|25144430|STUDENT|
25144431|123456|25144431|STUDENT|
25144432|123456|25144432|STUDENT|
25144433|123456|25144433|STUDENT|
25144434|123456|25144434|STUDENT|
25144435|123456|25144435|STUDENT|
25144436|123456|25144436|STUDENT|
25144437|123456|25144437|STUDENT|
25144438|123456|25144438|STUDENT|
25144439|123456|25144439|STUDENT|
25144440|123456|25144440|STUDENT|
26141101|123456|26141101|STUDENT|
26141102|123456|26141102|STUDENT|
26141103|123456|26141103|STUDENT|
26141104|123456|26141104|STUDENT|
26141105|123456|26141105|STUDENT|
26141106|123456|26141106|STUDENT|
26141107|123456|26141107|STUDENT|
26141108|123456|26141108|STUDENT|
26141109|123456|26141109|STUDENT|
26141110|123456|26141110|STUDENT|
26141111|123456|26141111|STUDENT|
26141112|123456|26141112|STUDENT|
26141113|123456|26141113|STUDENT|
26141114|123456|26141114|STUDENT|
26141115|123456|26141115|STUDENT|
26141116|123456|26141116|STUDENT|
26141117|123456|26141117|STUDENT|
26141118|123456|26141118|STUDENT|
26141119|123456|26141119|STUDENT|
26141120|123456|26141120|STUDENT|
26141121|123456|26141121|STUDENT|
26141122|123456|26141122|STUDENT|
26141123|123456|26141123|STUDENT|
26141124|123456|26141124|STUDENT|
26141125|123456|26141125|STUDENT|
26141126|123456|26141126|STUDENT|
26141127|123456|26141127|STUDENT|
26141128|123456|26141128|STUDENT|
26141129|123456|26141129|STUDENT|
26141130|123456|26141130|STUDENT|
26141131|123456|26141131|STUDENT|
26141132|123456|26141132|STUDENT|
26141133|123456|26141133|STUDENT|
26141134|123456|26141134|STUDENT|
26141135|123456|26141135|STUDENT|
26141136|123456|26141136|STUDENT|
26141137|123456|26141137|STUDENT|
26141138|123456|26141138|STUDENT|
26141139|123456|26141139|STUDENT|
26141140|123456|26141140|STUDENT|
26141201|123456|26141201|STUDENT|
26141202|123456|26141202|STUDENT|
26141203|123456|26141203|STUDENT|
26141204|123456|26141204|STUDENT|
26141205|123456|26141205|STUDENT|
26141206|123456|26141206|STUDENT|
26141207|123456|26141207|STUDENT|
26141208|123456|26141208|STUDENT|
26141209|123456|26141209|STUDENT|
26141210|123456|26141210|STUDENT|
26141211|123456|26141211|STUDENT|
26141212|123456|26141212|STUDENT|
26141213|123456|26141213|STUDENT|
26141214|123456|26141214|STUDENT|
26141215|123456|26141215|STUDENT|
26141216|123456|26141216|STUDENT|
26141217|123456|26141217|STUDENT|
26141218|123456|26141218|STUDENT|
26141219|123456|26141219|STUDENT|
26141220|123456|26141220|STUDENT|
26141221|123456|26141221|STUDENT|
26141222|123456|26141222|STUDENT|
26141223|123456|26141223|STUDENT|
26141224|123456|26141224|STUDENT|
26141225|123456|26141225|STUDENT|
26141226|123456|26141226|STUDENT|
26141227|123456|26141227|STUDENT|
26141228|123456|26141228|STUDENT|
26141229|123456|26141229|STUDENT|
26141230|123456|26141230|STUDENT|
26141231|123456|26141231|STUDENT|
26141232|123456|26141232|STUDENT|
26141233|123456|26141233|STUDENT|
26141234|123456|26141234|STUDENT|
26141235|123456|26141235|STUDENT|
26141236|123456|26141236|STUDENT|
26141237|123456|26141237|STUDENT|
26141238|123456|26141238|STUDENT|
26141239|123456|26141239|STUDENT|
26141240|123456|26141240|STUDENT|
26141301|123456|26141301|STUDENT|
26141302|123456|26141302|STUDENT|
26141303|123456|26141303|STUDENT|
26141304|123456|26141304|STUDENT|
26141305|123456|26141305|STUDENT|
26141306|123456|26141306|STUDENT|
26141307|123456|26141307|STUDENT|
26141308|123456|26141308|STUDENT|
26141309|123456|26141309|STUDENT|
26141310|123456|26141310|STUDENT|
26141311|123456|26141311|STUDENT|
26141312|123456|26141312|STUDENT|
26141313|123456|26141313|STUDENT|
26141314|123456|26141314|STUDENT|
26141315|123456|26141315|STUDENT|
26141316|123456|26141316|STUDENT|
26141317|123456|26141317|STUDENT|
26141318|123456|26141318|STUDENT|
26141319|123456|26141319|STUDENT|
26141320|123456|26141320|STUDENT|
26141321|123456|26141321|STUDENT|
26141322|123456|26141322|STUDENT|
26141323|123456|26141323|STUDENT|
26141324|123456|26141324|STUDENT|
26141325|123456|26141325|STUDENT|
26141326|123456|26141326|STUDENT|
26141327|123456|26141327|STUDENT|
26141328|123456|26141328|STUDENT|
26141329|123456|26141329|STUDENT|
26141330|123456|26141330|STUDENT|
26141331|123456|26141331|STUDENT|
26141332|123456|26141332|STUDENT|
26141333|123456|26141333|STUDENT|
26141334|123456|26141334|STUDENT|
26141335|123456|26141335|STUDENT|
26141336|123456|26141336|STUDENT|
26141337|123456|26141337|STUDENT|
26141338|123456|26141338|STUDENT|
26141339|123456|26141339|STUDENT|
26141340|123456|26141340|STUDENT|
26141401|123456|26141401|STUDENT|
26141402|123456|26141402|STUDENT|
26141403|123456|26141403|STUDENT|
26141404|123456|26141404|STUDENT|
26141405|123456|26141405|STUDENT|
26141406|123456|26141406|STUDENT|
26141407|123456|26141407|STUDENT|
26141408|123456|26141408|STUDENT|
26141409|123456|26141409|STUDENT|
26141410|123456|26141410|STUDENT|
26141411|123456|26141411|STUDENT|
26141412|123456|26141412|STUDENT|
26141413|123456|26141413|STUDENT|
26141414|123456|26141414|STUDENT|
26141415|123456|26141415|STUDENT|
26141416|123456|26141416|STUDENT|
26141417|123456|26141417|STUDENT|
26141418|123456|26141418|STUDENT|
26141419|123456|26141419|STUDENT|
26141420|123456|26141420|STUDENT|
26141421|123456|26141421|STUDENT|
26141422|123456|26141422|STUDENT|
26141423|123456|26141423|STUDENT|
26141424|123456|26141424|STUDENT|
26141425|123456|26141425|STUDENT|
26141426|123456|26141426|STUDENT|
26141427|123456|26141427|STUDENT|
26141428|123456|26141428|STUDENT|
26141429|123456|26141429|STUDENT|
26141430|123456|26141430|STUDENT|
26141431|123456|26141431|STUDENT|
26141432|123456|26141432|STUDENT|
26141433|123456|26141433|STUDENT|
26141434|123456|26141434|STUDENT|
26141435|123456|26141435|STUDENT|
26141436|123456|26141436|STUDENT|
26141437|123456|26141437|STUDENT|
26141438|123456|26141438|STUDENT|
26141439|123456|26141439|STUDENT|
26141440|123456|26141440|STUDENT|
26142101|123456|26142101|STUDENT|
26142102|123456|26142102|STUDENT|
26142103|123456|26142103|STUDENT|
26142104|123456|26142104|STUDENT|
26142105|123456|26142105|STUDENT|
26142106|123456|26142106|STUDENT|
26142107|123456|26142107|STUDENT|
26142108|123456|26142108|STUDENT|
26142109|123456|26142109|STUDENT|
26142110|123456|26142110|STUDENT|
26142111|123456|26142111|STUDENT|
26142112|123456|26142112|STUDENT|
26142113|123456|26142113|STUDENT|
26142114|123456|26142114|STUDENT|
26142115|123456|26142115|STUDENT|
26142116|123456|26142116|STUDENT|
26142117|123456|26142117|STUDENT|
26142118|123456|26142118|STUDENT|
26142119|123456|26142119|STUDENT|
26142120|123456|26142120|STUDENT|
26142121|123456|26142121|STUDENT|
26142122|123456|26142122|STUDENT|
26142123|123456|26142123|STUDENT|
26142124|123456|26142124|STUDENT|
26142125|123456|26142125|STUDENT|
26142126|123456|26142126|STUDENT|
26142127|123456|26142127|STUDENT|
26142128|123456|26142128|STUDENT|
26142129|123456|26142129|STUDENT|
26142130|123456|26142130|STUDENT|
26142131|123456|26142131|STUDENT|
26142132|123456|26142132|STUDENT|
26142133|123456|26142133|STUDENT|
26142134|123456|26142134|STUDENT|
26142135|123456|26142135|STUDENT|
26142136|123456|26142136|STUDENT|
26142137|123456|26142137|STUDENT|
26142138|123456|26142138|STUDENT|
26142139|123456|26142139|STUDENT|
26142140|123456|26142140|STUDENT|
26142201|123456|26142201|STUDENT|
26142202|123456|26142202|STUDENT|
26142203|123456|26142203|STUDENT|
26142204|123456|26142204|STUDENT|
26142205|123456|26142205|STUDENT|
26142206|123456|26142206|STUDENT|
26142207|123456|26142207|STUDENT|
26142208|123456|26142208|STUDENT|
26142209|123456|26142209|STUDENT|
26142210|123456|26142210|STUDENT|
26142211|123456|26142211|STUDENT|
26142212|123456|26142212|STUDENT|
26142213|123456|26142213|STUDENT|
26142214|123456|26142214|STUDENT|
26142215|123456|26142215|STUDENT|
26142216|123456|26142216|STUDENT|
26142217|123456|26142217|STUDENT|
26142218|123456|26142218|STUDENT|
26142219|123456|26142219|STUDENT|
26142220|123456|26142220|STUDENT|
26142221|123456|26142221|STUDENT|
26142222|123456|26142222|STUDENT|
26142223|123456|26142223|STUDENT|
26142224|123456|26142224|STUDENT|
26142225|123456|26142225|STUDENT|
26142226|123456|26142226|STUDENT|
26142227|123456|26142227|STUDENT|
26142228|123456|26142228|STUDENT|
26142229|123456|26142229|STUDENT|
26142230|123456|26142230|STUDENT|
26142231|123456|26142231|STUDENT|
26142232|123456|26142232|STUDENT|
26142233|123456|26142233|STUDENT|
26142234|123456|26142234|STUDENT|
26142235|123456|26142235|STUDENT|
26142236|123456|26142236|STUDENT|
26142237|123456|26142237|STUDENT|
26142238|123456|26142238|STUDENT|
26142239|123456|26142239|STUDENT|
26142240|123456|26142240|STUDENT|
26142301|123456|26142301|STUDENT|
26142302|123456|26142302|STUDENT|
26142303|123456|26142303|STUDENT|
26142304|123456|26142304|STUDENT|
26142305|123456|26142305|STUDENT|
26142306|123456|26142306|STUDENT|
26142307|123456|26142307|STUDENT|
26142308|123456|26142308|STUDENT|
26142309|123456|26142309|STUDENT|
26142310|123456|26142310|STUDENT|
26142311|123456|26142311|STUDENT|
26142312|123456|26142312|STUDENT|
26142313|123456|26142313|STUDENT|
26142314|123456|26142314|STUDENT|
26142315|123456|26142315|STUDENT|
26142316|123456|26142316|STUDENT|
26142317|123456|26142317|STUDENT|
26142318|123456|26142318|STUDENT|
26142319|123456|26142319|STUDENT|
26142320|123456|26142320|STUDENT|
26142321|123456|26142321|STUDENT|
26142322|123456|26142322|STUDENT|
26142323|123456|26142323|STUDENT|
26142324|123456|26142324|STUDENT|
26142325|123456|26142325|STUDENT|
26142326|123456|26142326|STUDENT|
26142327|123456|26142327|STUDENT|
26142328|123456|26142328|STUDENT|
26142329|123456|26142329|STUDENT|
26142330|123456|26142330|STUDENT|
26142331|123456|26142331|STUDENT|
26142332|123456|26142332|STUDENT|
26142333|123456|26142333|STUDENT|
26142334|123456|26142334|STUDENT|
26142335|123456|26142335|STUDENT|
26142336|123456|26142336|STUDENT|
26142337|123456|26142337|STUDENT|
26142338|123456|26142338|STUDENT|
26142339|123456|26142339|STUDENT|
26142340|123456|26142340|STUDENT|
26142401|123456|26142401|STUDENT|
26142402|123456|26142402|STUDENT|
26142403|123456|26142403|STUDENT|
26142404|123456|26142404|STUDENT|
26142405|123456|26142405|STUDENT|
26142406|123456|26142406|STUDENT|
26142407|123456|26142407|STUDENT|
26142408|123456|26142408|STUDENT|
26142409|123456|26142409|STUDENT|
26142410|123456|26142410|STUDENT|
26142411|123456|26142411|STUDENT|
26142412|123456|26142412|STUDENT|
26142413|123456|26142413|STUDENT|
26142414|123456|26142414|STUDENT|
26142415|123456|26142415|STUDENT|
26142416|123456|26142416|STUDENT|
26142417|123456|26142417|STUDENT|
26142418|123456|26142418|STUDENT|
26142419|123456|26142419|STUDENT|
26142420|123456|26142420|STUDENT|
26142421|123456|26142421|STUDENT|
26142422|123456|26142422|STUDENT|
26142423|123456|26142423|STUDENT|
26142424|123456|26142424|STUDENT|
26142425|123456|26142425|STUDENT|
26142426|123456|26142426|STUDENT|
26142427|123456|26142427|STUDENT|
26142428|123456|26142428|STUDENT|
26142429|123456|26142429|STUDENT|
26142430|123456|26142430|STUDENT|
26142431|123456|26142431|STUDENT|
26142432|123456|26142432|STUDENT|
26142433|123456|26142433|STUDENT|
26142434|123456|26142434|STUDENT|
26142435|123456|26142435|STUDENT|
26142436|123456|26142436|STUDENT|
26142437|123456|26142437|STUDENT|
26142438|123456|26142438|STUDENT|
26142439|123456|26142439|STUDENT|
26142440|123456|26142440|STUDENT|
26143101|123456|26143101|STUDENT|
26143102|123456|26143102|STUDENT|
26143103|123456|26143103|STUDENT|
26143104|123456|26143104|STUDENT|
26143105|123456|26143105|STUDENT|
26143106|123456|26143106|STUDENT|
26143107|123456|26143107|STUDENT|
26143108|123456|26143108|STUDENT|
26143109|123456|26143109|STUDENT|
26143110|123456|26143110|STUDENT|
26143111|123456|26143111|STUDENT|
26143112|123456|26143112|STUDENT|
26143113|123456|26143113|STUDENT|
26143114|123456|26143114|STUDENT|
26143115|123456|26143115|STUDENT|
26143116|123456|26143116|STUDENT|
26143117|123456|26143117|STUDENT|
26143118|123456|26143118|STUDENT|
26143119|123456|26143119|STUDENT|
26143120|123456|26143120|STUDENT|
26143121|123456|26143121|STUDENT|
26143122|123456|26143122|STUDENT|
26143123|123456|26143123|STUDENT|
26143124|123456|26143124|STUDENT|
26143125|123456|26143125|STUDENT|
26143126|123456|26143126|STUDENT|
26143127|123456|26143127|STUDENT|
26143128|123456|26143128|STUDENT|
26143129|123456|26143129|STUDENT|
26143130|123456|26143130|STUDENT|
26143131|123456|26143131|STUDENT|
26143132|123456|26143132|STUDENT|
26143133|123456|26143133|STUDENT|
26143134|123456|26143134|STUDENT|
26143135|123456|26143135|STUDENT|
26143136|123456|26143136|STUDENT|
26143137|123456|26143137|STUDENT|
26143138|123456|26143138|STUDENT|
26143139|123456|26143139|STUDENT|
26143140|123456|26143140|STUDENT|
26143201|123456|26143201|STUDENT|
26143202|123456|26143202|STUDENT|
26143203|123456|26143203|STUDENT|
26143204|123456|26143204|STUDENT|
26143205|123456|26143205|STUDENT|
26143206|123456|26143206|STUDENT|
26143207|123456|26143207|STUDENT|
26143208|123456|26143208|STUDENT|
26143209|123456|26143209|STUDENT|
26143210|123456|26143210|STUDENT|
26143211|123456|26143211|STUDENT|
26143212|123456|26143212|STUDENT|
26143213|123456|26143213|STUDENT|
26143214|123456|26143214|STUDENT|
26143215|123456|26143215|STUDENT|
26143216|123456|26143216|STUDENT|
26143217|123456|26143217|STUDENT|
26143218|123456|26143218|STUDENT|
26143219|123456|26143219|STUDENT|
26143220|123456|26143220|STUDENT|
26143221|123456|26143221|STUDENT|
26143222|123456|26143222|STUDENT|
26143223|123456|26143223|STUDENT|
26143224|123456|26143224|STUDENT|
26143225|123456|26143225|STUDENT|
26143226|123456|26143226|STUDENT|
26143227|123456|26143227|STUDENT|
26143228|123456|26143228|STUDENT|
26143229|123456|26143229|STUDENT|
26143230|123456|26143230|STUDENT|
26143231|123456|26143231|STUDENT|
26143232|123456|26143232|STUDENT|
26143233|123456|26143233|STUDENT|
26143234|123456|26143234|STUDENT|
26143235|123456|26143235|STUDENT|
26143236|123456|26143236|STUDENT|
26143237|123456|26143237|STUDENT|
26143238|123456|26143238|STUDENT|
